controller,trial,seed,object_x_m,object_y_m,object_yaw_rad,set_pose_success,pick_state,place_state,pick_time_s,place_time_s,cycle_time_s,state_success,physics_success,cycle_success,final_box_x_m,final_box_y_m,final_box_z_m,final_xy_error_m,final_z_error_m,status
reference_only_cuda_gazebo_gpu_server,27,242781640,0.2683215697220589,0.006714585362243617,-0.1636132808476284,True,WAIT_DELIVERY,COMPLETE,8.569221216006554,9.651584904990159,18.220806120996713,True,True,True,0.2861465385925511,-0.0005635714738857589,0.1974997433699554,0.01615637092069008,2.566300446038561e-07,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0018 pending=none
reference_only_cuda_gazebo_gpu_server,28,1239252468,0.27281937575441706,-0.0034063557638260526,-0.2750944351070872,True,WAIT_DELIVERY,FAULT,8.565964021996479,6.305046880006557,14.871010902003036,False,False,False,0.2802574118390153,0.12056028955276314,0.027499893253683363,0.1209958590807192,0.17000010674631666,state=FAULT detail=gripper failed status=6 reached=False stalled=True model=arm_delivery_residual_v2 grasped=True mode=reference_only ref_stage=2/2 track_error=0.0000 pending=none
reference_only_cuda_gazebo_gpu_server,29,265321014,0.27954600526368883,-0.004541855207623429,0.010961328781588286,True,WAIT_DELIVERY,COMPLETE,8.35316876199795,9.495760865000193,17.848929626998142,True,True,True,0.2751150086841658,0.002673281907343877,0.19749991541409362,0.005771459953531967,8.458590639026653e-08,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0018 pending=none
reference_only_cuda_gazebo_gpu_server,30,1223384249,0.2680570101757041,0.003836412444059705,-0.020203111540340435,True,WAIT_DELIVERY,FAULT,10.488289322005585,9.479092187990318,19.967381509995903,False,False,False,0.13961552262612623,0.06397658816455855,0.027499979616275674,0.1452346920444139,0.17000002038372433,state=FAULT detail=gripper failed status=6 reached=False stalled=True model=arm_delivery_residual_v2 grasped=True mode=reference_only ref_stage=2/2 track_error=0.0000 pending=none
reference_only_cuda_gazebo_gpu_server,31,1232443151,0.2600517799769891,0.006329986012827341,0.2907756021454015,True,WAIT_DELIVERY,COMPLETE,9.669342713998049,9.43353387300158,19.102876586999628,True,True,True,0.2854126077662864,0.004837266667741237,0.19999994379854755,0.01615387343556436,0.002499943798547538,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0018 pending=none
reference_only_cuda_gazebo_gpu_server,32,2108169966,0.2760198965687687,0.00975501460087747,-0.054502651132830066,True,WAIT_DELIVERY,FAULT,10.625135353999212,6.472819440008607,17.09795479400782,False,False,False,0.14286764964290583,0.027093462800771184,0.02749995283320224,0.12998726950688563,0.17000004716679776,state=FAULT detail=gripper failed status=6 reached=False stalled=True model=arm_delivery_residual_v2 grasped=True mode=reference_only ref_stage=2/2 track_error=0.0000 pending=none
reference_only_cuda_gazebo_gpu_server,33,442123744,0.27384575622465107,-0.007572196445516737,0.07288394964502964,True,WAIT_DELIVERY,FAULT,8.785692268007551,6.4346678239962785,15.22036009200383,False,False,False,0.13444251989617453,-0.0014511238649524065,0.027499974774486468,0.1355652469203316,0.17000002522551355,state=FAULT detail=gripper failed status=6 reached=False stalled=True model=arm_delivery_residual_v2 grasped=True mode=reference_only ref_stage=2/2 track_error=0.0000 pending=none
reference_only_cuda_gazebo_gpu_server,34,65667504,0.262589610265948,0.005697308949788439,-0.07462128331140366,True,WAIT_DELIVERY,FAULT,9.294882225003676,6.635538773989538,15.930420998993213,False,False,False,0.13640737901612662,0.024596439267069534,0.027499805832114425,0.1358380403493789,0.1700001941678856,state=FAULT detail=gripper failed status=6 reached=False stalled=True model=arm_delivery_residual_v2 grasped=True mode=reference_only ref_stage=2/2 track_error=0.0000 pending=none
reference_only_cuda_gazebo_gpu_server,35,1471686604,0.27928669955387847,0.007653696869432352,-0.2582610580999201,True,WAIT_DELIVERY,COMPLETE,11.546001202004845,9.459684027999174,21.00568523000402,True,True,True,0.27937371126966715,-0.004763647906015742,0.197499982569661,0.01051469468598935,1.7430339005475304e-08,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0018 pending=none
reference_only_cuda_gazebo_gpu_server,36,694398885,0.2789353300152965,0.002350409770265514,0.26451525749965205,True,WAIT_DELIVERY,COMPLETE,8.655162473005475,9.258790816995315,17.91395329000079,True,True,True,0.281830836059246,0.0028790725880541326,0.19749991960034674,0.012176113535444729,8.039965326833709e-08,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0018 pending=none
reference_only_cuda_gazebo_gpu_server,37,6483892,0.2782205040841904,0.0026144267163311034,0.08593323999230906,True,WAIT_DELIVERY,COMPLETE,8.61638970200147,9.294126448003226,17.910516150004696,True,False,False,0.30444594597007,-0.032361495579394974,0.1999997983833851,0.04726298329462691,0.002499798383385099,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0018 pending=none
reference_only_cuda_gazebo_gpu_server,38,1655137721,0.2781371134122678,-0.007160223174179144,-0.2738920175813988,True,WAIT_DELIVERY,COMPLETE,9.603300135990139,9.579417244996876,19.182717380987015,True,True,True,0.2783533278498007,-0.004309753608418274,0.19749993461105841,0.009399577774109337,6.538894159469066e-08,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0018 pending=none
reference_only_cuda_gazebo_gpu_server,39,771150146,0.2746286921049821,0.006757447293070875,0.007134275029338,True,WAIT_DELIVERY,COMPLETE,9.049972752996837,9.615170094009954,18.66514284700679,True,True,True,0.2727277733864809,-0.0003503452318196237,0.1974999390409917,0.002750179890380296,6.095900831337708e-08,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0018 pending=none
reference_only_cuda_gazebo_gpu_server,40,1406022956,0.26018484663693237,0.0018839802966054905,-0.15498972912023962,True,WAIT_DELIVERY,COMPLETE,8.5613771740027,9.192217353993328,17.75359452799603,True,False,False,0.28492722970403045,-0.021321074868961728,0.19749979238060253,0.02602710933247793,2.0761939747981906e-07,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0000 pending=none
reference_only_cuda_gazebo_gpu_server,41,1327285179,0.2733734519630504,0.0018452504007582353,-0.1786367255459378,True,WAIT_DELIVERY,COMPLETE,8.982386540010339,9.40521573399019,18.38760227400053,True,True,True,0.28080996663115193,-0.006058601669783328,0.19749997102611927,0.0123920148789339,2.897388073908047e-08,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0018 pending=none
reference_only_cuda_gazebo_gpu_server,42,775933324,0.2777860736435776,0.007406194484233472,-0.12890191645640717,True,WAIT_DELIVERY,COMPLETE,9.42165095898963,9.506167739004013,18.927818697993644,True,False,False,0.2804492737940678,-0.05908513307508699,0.1974997270436277,0.060002002244292904,2.729563723102846e-07,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0000 pending=none
reference_only_cuda_gazebo_gpu_server,43,956452954,0.27534221452036184,-0.003776988062734885,0.2757736261439396,True,WAIT_DELIVERY,FAULT,9.698471886003972,6.244967873004498,15.94343975900847,False,False,False,0.21929082259653127,-0.11468481811590092,0.027499970170131956,0.12539548707674347,0.17000002982986806,state=FAULT detail=gripper failed status=6 reached=False stalled=True model=arm_delivery_residual_v2 grasped=True mode=reference_only ref_stage=2/2 track_error=0.0000 pending=none
reference_only_cuda_gazebo_gpu_server,44,11455300,0.2604935027143331,-0.0006111098329538624,0.2903122002727245,True,WAIT_DELIVERY,COMPLETE,9.553323387008277,9.277186849998543,18.83051023700682,True,True,True,0.2828778176500987,-0.0017847901696733668,0.19749990998984143,0.013000910098102945,9.001015857657002e-08,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0018 pending=none
reference_only_cuda_gazebo_gpu_server,45,1860025549,0.2768380632223545,0.005122396218089629,-0.18789200893397168,True,WAIT_DELIVERY,FAULT,12.35226220000186,6.24094314899412,18.59320534899598,False,False,False,0.1727688411895073,-0.05633255107786564,0.027499928517514458,0.11237105745952379,0.17000007148248555,state=FAULT detail=gripper failed status=6 reached=False stalled=True model=arm_delivery_residual_v2 grasped=True mode=reference_only ref_stage=2/2 track_error=0.0000 pending=none
reference_only_cuda_gazebo_gpu_server,46,980714204,0.27420828687823595,2.9425850900972536e-05,0.15004293629395,True,WAIT_DELIVERY,COMPLETE,8.57536107400665,9.459230310996645,18.034591385003296,True,True,True,0.2858180700478011,-0.0014631923751102288,0.19749993219319817,0.015885599515401416,6.78068018400424e-08,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0018 pending=none
reference_only_cuda_gazebo_gpu_server,47,554462899,0.2616008946791683,-0.006341384595835553,0.2741033122700866,True,WAIT_DELIVERY,COMPLETE,8.400489470004686,9.331655303991283,17.73214477399597,True,True,True,0.27788332107443314,0.001983301484296908,0.1974999761516734,0.008128975085471462,2.3848326619058113e-08,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0018 pending=none
reference_only_cuda_gazebo_gpu_server,48,282431343,0.2607280141394098,-0.00015599918158105096,-0.0673830533877654,True,WAIT_DELIVERY,PLACE_REACH,8.504623301996617,20.162931791011943,28.66755509300856,False,True,False,0.2538004862625198,-1.1697486137308922e-05,0.19999989984859912,0.016199517960791086,0.0024998998485991075,state=PLACE_REACH detail=starting place reach model=arm_delivery_residual_v2 grasped=True mode=reference_only ref_stage=2/2 track_error=0.1294 pending=none
reference_only_cuda_gazebo_gpu_server,49,1836438312,0.27950660679681383,0.004764187034246603,0.011917470976934796,True,WAIT_DELIVERY,COMPLETE,10.349965108995093,10.373443272997974,20.723408381993067,True,True,True,0.2859858738591452,0.0002542066587934107,0.19749990374815704,0.015987894922905775,9.625184296813138e-08,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0018 pending=none
reference_only_cuda_gazebo_gpu_server,50,2036950285,0.2670829632868711,0.0028224516654878334,0.268221650393688,True,WAIT_DELIVERY,COMPLETE,9.595578334003221,9.43369404799887,19.02927238200209,True,False,False,0.2783665069915034,-0.04781053439905621,0.19999998900932595,0.048537054286001045,0.002499989009325937,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0018 pending=none
